t,event,top5,size,hour,day,nurses,pid,area,acuity,ctas,is_ems,is_critical,lwbs_min,base_min,one,two,three,chosen,requires_lab,lab_prob,requires_di,di_prob,di_modality,arrival_to_offload,queue,qlen,to,bonus_time,bonus_emscrit,bonus_download,score,doctor,doc_active_panel,busy,cap,chosen_acuity,chosen_bonus_time,chosen_bonus_emscrit,chosen_bonus_download,chosen_score,minutes,mode,touch,duration,ems_direct,add,total_bonus,steps,elapsed,offload_to_clear,total,service,attempt,critical,modality,reason,new_area
60.0,acute_queue_refresh,"[{'pid': 143, 'score': 5.878277331309064, 'acuity': 0.8782773313090646, 'bonus': 0.0, 'rules': 5.0}, {'pid': 145, 'score': 1.039622334642221, 'acuity': 1.039622334642221, 'bonus': 0.0, 'rules': 0.0}, {'pid': 142, 'score': 0.4857586577785646, 'acuity': 0.4857586577785646, 'bonus': 0.0, 'rules': 0.0}]",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,acute_queue_refresh,"[{'pid': 143, 'score': 5.878277331309064, 'acuity': 0.8782773313090646, 'bonus': 0.0, 'rules': 5.0}, {'pid': 145, 'score': 1.039622334642221, 'acuity': 1.039622334642221, 'bonus': 0.0, 'rules': 0.0}, {'pid': 142, 'score': 0.4857586577785646, 'acuity': 0.4857586577785646, 'bonus': 0.0, 'rules': 0.0}]",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,dispatch_cand,,,,,,143.0,A,0.8782773313090646,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,1.284914324914604,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,dispatch_cand,,,,,,145.0,A,1.039622334642221,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1676223346422212,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,dispatch_cand,,,,,,142.0,A,0.4857586577785646,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1257586577785648,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,treatment_start,,,,,,143.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,4.0,,,,,,,,,,,,,,,,,,,,,,,,
60.0,download_end,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,,,,,,9.837991780779177,,,,,,,,,,,,,,,,
60.0,bed_start,,,,,,143.0,A,,,True,,,,,,,,,,,,,,,,,,,,,DrA1,,4.0,16.0,0.8782773313090646,0.0,0.0,0.0,0.8782773313090646,,,,,,,,,,,,,,,,,
60.0,assess_start,,,,,,143.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,,,,,,,,,99.61730854819947,ACUTE,1.0,,,,,,,,,,,,,,
60.0,offload_staff_set,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,arrival,,,,,,146.0,A,0.3075554047047012,4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,lwbs_set,,,,,,146.0,A,,,True,,286.2714568226638,219.94111575744185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,touch_assigned,,,,,,146.0,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,orders_on_arrival,,,,,,146.0,,,,,,,,,,,,1.0,0.55,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,dispatch_cand,,,,,,145.0,A,1.039622334642221,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1676223346422212,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,dispatch_cand,,,,,,142.0,A,0.4857586577785646,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1257586577785648,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,treatment_start,,,,,,145.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,5.0,,,,,,,,,,,,,,,,,,,,,,,,
60.0,bed_start,,,,,,145.0,A,,,False,,,,,,,,,,,,,,,,,,,,,DrA1,,5.0,16.0,1.039622334642221,0.0,0.0,0.0,1.039622334642221,,,,,,,,,,,,,,,,,
60.0,assess_start,,,,,,145.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,,,,,,,,,32.850710911952646,ACUTE,1.0,,,,,,,,,,,,,,
60.0,offload_start,,,,,,146.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,dispatch_cand,,,,,,142.0,A,0.4857586577785646,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1257586577785648,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,treatment_start,,,,,,142.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,6.0,,,,,,,,,,,,,,,,,,,,,,,,
60.0,bed_start,,,,,,142.0,A,,,True,,,,,,,,,,,,,,,,,,,,,DrA1,,6.0,16.0,0.4857586577785646,0.0,0.0,0.0,0.4857586577785646,,,,,,,,,,,,,,,,,
60.0,assess_start,,,,,,142.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,,,,,,,,,48.86229200187503,ACUTE,1.0,,,,,,,,,,,,,,
61.036674901822344,assess_end,,,,,,140.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,,,,,,,,,,ACUTE,1.0,,,,,,,,,,,,,,
61.036674901822344,consult_start,,,,,,140.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,,,,,,,,,,,,,,,,,,,,Medicine,1.0,,,,
62.395446674662224,ems_clear,,,,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,50.395446674662224,,,,,,
62.67498644394901,lab_end,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.71787351364004,,,,,,,,,,,,,0.0,,,
63.0,download_acuity_bump,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6000000000000001,3.0,45.260437031710396,,,,,,,,
65.0,acute_queue_refresh,[],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,acute_queue_refresh,[],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0,download_acuity_bump,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,1.0,15.837991780779177,,,,,,,,
67.14845008994482,offload_end,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.986441870723997,,,,,,,,,,,,,
67.14845008994482,enqueue,,,,,,144.0,A,,,True,,,,,,,,,,,,,,ACUTE,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
68.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8493711626180156,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8707044959513488,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,acute_queue_refresh,"[{'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,acute_queue_refresh,"[{'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8920378292846822,,,,,,,,,,,,,,,,,,,,,,,,,,
70.71980842322952,offload_end,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.719808423229527,,,,,,,,,,,,,
70.71980842322952,download_start,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,
70.71980842322952,enqueue,,,,,,146.0,A,,,True,,,,,,,,,,,,,,ACUTE,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
71.0,arrival,,,,,,147.0,A,0.6408373624111263,3.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,lwbs_set,,,,,,147.0,A,,,True,,181.05047244566876,151.51528771067063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,touch_assigned,,,,,,147.0,,,,,,,,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,orders_on_arrival,,,,,,147.0,,,,,,,,,,,,0.0,0.55,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.9133711626180157,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.3168951239303838,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,offload_start,,,,,,147.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.9347044959513489,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.3502284572637171,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,download_acuity_bump,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6000000000000001,3.0,45.04466331441462,,,,,,,,
73.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.9560378292846823,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.3835617905970504,,,,,,,,,,,,,,,,,,,,,,,,,,
73.24176220759595,nurse_assess_end,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.28464927728699,,,,,,,,,,,,,,,,
73.24176220759595,reassess_start,,,,,,139.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,,,,,,,,,38.67635408787699,ACUTE,2.0,,,,,,,,,,,,,,
74.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.9773711626180155,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.4168951239303838,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,acute_queue_refresh,"[{'pid': 146, 'score': 5.3075554047047016, 'acuity': 0.3075554047047012, 'bonus': 0.0, 'rules': 5.0}, {'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}]",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,acute_queue_refresh,"[{'pid': 146, 'score': 5.3075554047047016, 'acuity': 0.3075554047047012, 'bonus': 0.0, 'rules': 5.0}, {'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}]",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.4502284572637171,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.998704495951349,,,,,,,,,,,,,,,,,,,,,,,,,,
75.16200821922082,ems_clear,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,52.16200821922082,,,,,,
75.4326450978335,lab_end,,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.589770241304763,,,,,,,,,,,,,0.0,,,
76.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.48356179059705046,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.020037829284682,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.5168951239303837,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0413711626180158,,,,,,,,,,,,,,,,,,,,,,,,,,
78.0,download_acuity_bump,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8,4.0,60.260437031710396,,,,,,,,
78.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.5502284572637172,,,,,,,,,,,,,,,,,,,,,,,,,,
78.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.062704495951349,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.5835617905970505,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.084037829284682,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,acute_queue_refresh,"[{'pid': 146, 'score': 5.3075554047047016, 'acuity': 0.3075554047047012, 'bonus': 0.0, 'rules': 5.0}, {'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}]",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,acute_queue_refresh,"[{'pid': 146, 'score': 5.3075554047047016, 'acuity': 0.3075554047047012, 'bonus': 0.0, 'rules': 5.0}, {'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}]",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.6168951239303837,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.1053711626180154,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,download_acuity_bump,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,2.0,30.837991780779177,,,,,,,,
81.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.6502284572637171,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.126704495951349,,,,,,,,,,,,,,,,,,,,,,,,,,
81.95192447614447,offload_end,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95192447614447,,,,,,,,,,,,,
81.95192447614447,enqueue,,,,,,147.0,A,,,True,,,,,,,,,,,,,,ACUTE,3.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
82.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.6835617905970505,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.1480378292846822,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8168373624111263,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,arrival,,,,,,148.0,A,0.06982496433303503,5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,lwbs_set,,,,,,148.0,A,,,True,,123.07010853387193,89.33297391676616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,touch_assigned,,,,,,148.0,,,,,,,,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,orders_on_arrival,,,,,,148.0,,,,,,,,,,,,0.0,0.55,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.7168951239303838,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.1693711626180154,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8328373624111264,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,offload_start,,,,,,148.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.750228457263717,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.1907044959513486,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8488373624111263,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,acute_queue_refresh,"[{'pid': 146, 'score': 5.3075554047047016, 'acuity': 0.3075554047047012, 'bonus': 0.0, 'rules': 5.0}, {'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}, {'pid': 147, 'score': 0.6408373624111263, 'acuity': 0.6408373624111263, 'bonus': 0.0, 'rules': 0.0}]",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,acute_queue_refresh,"[{'pid': 146, 'score': 5.3075554047047016, 'acuity': 0.3075554047047012, 'bonus': 0.0, 'rules': 5.0}, {'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}, {'pid': 147, 'score': 0.6408373624111263, 'acuity': 0.6408373624111263, 'bonus': 0.0, 'rules': 0.0}]",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.7835617905970504,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.2120378292846823,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8648373624111263,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,download_acuity_bump,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,1.0,15.280191576770477,,,,,,,,
86.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.2,0.0,5.0,1.0168951239303838,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.2333711626180155,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8808373624111263,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,arrival,,,,,,149.0,FAST,0.956309747082586,3.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,lwbs_set,,,,,,149.0,FAST,,,False,,202.2820122980366,184.90452239477423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,touch_assigned,,,,,,149.0,,,,,,,,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,orders_on_arrival,,,,,,149.0,,,,,,,,,,,,0.0,0.55,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,enqueue,,,,,,149.0,,,,False,,,,,,,,,,,,,,FAST,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,route,,,,,,149.0,FAST,,,False,,,,,,,,,,,,,,,,FAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,treatment_start,,,,,,149.0,FAST,,,,,,,,,,,,,,,,,,,,,,,,DrFT1,2.0,,,,,,,,,,,,,,,,,,,,,,,,
87.0,bed_start,,,,,,149.0,FAST,,,False,,,,,,,,,,,,,,,,,,,,,DrFT1,,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,
87.0,assess_start,,,,,,149.0,FAST,,,,,,,,,,,,,,,,,,,,,,,,DrFT1,,,,,,,,,67.19426601082725,FAST,,,,,,,,,,,,,,,
87.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.2,0.0,5.0,1.0502284572637173,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.2547044959513487,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8968373624111263,,,,,,,,,,,,,,,,,,,,,,,,,,
87.81094963628149,assess_end,,,,,,138.0,A,,,,,,,,,,,,,,,,,,,,,,,,DrA1,,,,,,,,,,ACUTE,1.0,,,,,,,,,,,,,,
87.81094963628149,nurse_assess_start,,,,,,138.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.87197223480917,,,,,,,,,,,,,,,,
87.81094963628149,lab_start,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,download_acuity_bump,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8,4.0,60.04466331441462,,,,,,,,
88.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.2,0.0,5.0,1.0835617905970505,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.2760378292846823,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9128373624111263,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.2,0.0,5.0,1.1168951239303837,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.2973711626180155,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9288373624111264,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,acute_queue_refresh,"[{'pid': 146, 'score': 5.507555404704702, 'acuity': 0.3075554047047012, 'bonus': 0.2, 'rules': 5.0}, {'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}, {'pid': 147, 'score': 0.6408373624111263, 'acuity': 0.6408373624111263, 'bonus': 0.0, 'rules': 0.0}]",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,acute_queue_refresh,"[{'pid': 146, 'score': 5.507555404704702, 'acuity': 0.3075554047047012, 'bonus': 0.2, 'rules': 5.0}, {'pid': 144, 'score': 1.252037829284682, 'acuity': 1.252037829284682, 'bonus': 0.0, 'rules': 0.0}, {'pid': 147, 'score': 0.6408373624111263, 'acuity': 0.6408373624111263, 'bonus': 0.0, 'rules': 0.0}]",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.2,0.0,5.0,1.1502284572637171,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.3187044959513488,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9448373624111264,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.2,0.0,5.0,1.1835617905970506,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,dispatch_cand,,,,,,144.0,A,1.252037829284682,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.3400378292846824,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,dispatch_cand,,,,,,147.0,A,0.6408373624111263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9608373624111264,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,dispatch_cand,,,,,,146.0,A,0.3075554047047012,,,,,,,,,,,,,,,,,,,0.2,0.0,5.0,1.216895123930384,,,,,,,,,,,,,,,,,,,,,,,,,,
